,video_id,comments
884,3E_pdUuekn4,"['Mechabot jadi Mickey Mouse🤣🤣🤣🤣', 'mechamato episod 8', 'assalamualaikum dan pembayaran gaji kakitangan awam', '🤣🤣🤣', 'Terbaik hahahaha…..😂', 'Lucu bgt mechabotnya... Gemesh 😍😍😍', '😭😭😭😭😭😂😭😂😭😂😭😂😭😭😂😭😂😭😂😭😂😭😭😂😭😂😭😂🎖😭😂😭😂😭😂😭😂😭', 'Comelnya mecabor', 'Monsta kenapa tem boboiboy movie\nkedua kektus nada?', 'Jftrot😍👱\u200d♂️🦋🌷']"
885,FGQH0xoxl0I,"['Will Be Streaming On Astro First & Nexflix Right Now!!!', 'This movie , is so AMAZING!!!! EVEN IT MADE ME CRYING BECAUSE OF THE MOVIE 😭!!', 'Tiketnya terbatas kah?mau nnton juga di indoo', ""Can't wait to watch"", 'Mana NK beli?!?\nNK beli NI??!!', 'Hindi', 'siapa² area kerian Sentral mall parit buntar Perak roger saya 👍🏻', 'Kt mana nak beli', 'Apa Indonesia ada?', 'Harap2 Free Fire dapat collab dgn Mechamato...']"
886,TzRf3AJQNCw,"['Monsta seronok tengok mechamato movie🎉', 'uishh boleh jadi wibu ni', 'Alhamdulillah Malaysia Terbaik ❤', 'BUAHAAHHAH', 'suara mechamato mcm familiar . .', 'Di jepun 😲', '❤❤', 'You need to react to Cafe', ""omg!!!!!  Kirito's Voice and Hinata's Voice!!!!!  aaaaaaaa"", 'macam tengok anime 🗿']"
887,fTDJRx6qZ6g,"['Saya dah dapat dah fugurine boboiboy', 'mechamato', 'Yang Akan da tang tu Ialah', 'bile nk ada toy figure mechamato?', 'Kenapa nama boboiboy solar + duri = sori? Kenapa tak photosynthesis ke. Lagi masuk akal', 'Hai saye dari indonesia nak tanye ni gsc boboiboy boleh dijual di indonesia tak tapi disini tak ade gsc cinema disini cuma ade cinema XXI', '123456789101112b', 'Dah Tonton video Baru Episod 7', 'Monsta lagi Video baru episod 8', '6 tahun nunggu movie 3😑😑😑😑']"
888,d0EKOKHAv-M,"['Fuyoo 🤩🤩', '🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😚😙😙😙😙😙😉😉😉😉😉😉😉😉😉😗😗😉😉😉😉😆', 'nigga bored on my phone', '😯😯😯', 'Terbaik', 'H5grheg3😱🇲🇾🍱🔥🔥\U0001faf0🔥\U0001faf0🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥😇', '🇲🇾👍🇮🇩', '100000000000000000000000000020000000000000000000000000003000000000000000000000000000', 'Dah tekngok pung', 'Mechamato sukamedina😍❤️💌💋']"
889,7K61EE1aHvA,"['I sometimes wish monsta would make this into english animation/version\U0001f979🤧🤧', 'apekah', 'Permisi saya mau nanya \nApakah kuasa halilintar akan di hilangkan???', 'Versi cerita 🙃🤗', 'im mentally here', 'Aduh sumpah ke terharu blm pernah denger feng bilang kaizo abang sumpah pen nangis', 'Kalo Indonesia beli komiknya di mana ya?', 'Yay more trauma for boboiboy’s elementals \n:D', 'Di komik doang?', 'Aku ada pek kaizo']"
890,VMF0YwuPUhw,"['OMG I dont actually play pubg but BRO this makes me wanna TvT', 'Kok mau colab ya?', 'Ih haram lah', 'hensem siak boboiboy', '2:14 😂😂 hahaha naik basikal lagi laju!', 'wwaauuu biar betul..sampai paparkan kt bangunan..🙃🙃', 'Bhai mujhe bhi do na BoBoiBoy pubg mobile', 'apesal tak dengan game ml je', 'Why pubg baind in India 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😞', 'Mesti monsta kena bekerjasama dengan syarikat ""BANDAI"" untuk memajukan animasi malaysia!!! Bukan tu je, malah banyak nilai moral dalam cerita boboiboy ataupun mechamato yang dapat dikongsikan ke luar negara!!']"
891,N3VLG_wLsA8,"['mechamato epiosoda 45 tamat season 1', 'Mantap mantul', '仮面ライダーカブトです', 'Lukis die lah kuncinye 🙃', 'Heh heh, Terbaik', 'Wow hebat betul 👍👍👍👍👍', '👍']"
892,b8_vwXYGU_Y,"['👍👍😲😲', '""Kau takkan terlepas""\n""Semuanya sudah terlambat kapten""\nMeremang beb...', 'Suara fang canduuuuu', 'Kapten kayzo aku pada mu', '0:09 HIS FACE LOOKS SO CUTE HERE😭😭💖💖', 'Selepas ni kebangkitan Voltra', 'Cuba nanti jadikan series anime nya', 'isu 23 ada sbb kat akhir sekali dia cakap finale', 'Wow boboiboy terbaik 😎👍', 'Wah nampaknya Boboiboy dah bise kawal beliung😍']"
893,uVnIenNBqwo,[]
894,9c6M6Of-_uw,"['YAY POWERPUFF GIRLS IS MINE >:)', 'can u make boboiboy movie 3', 'Kenapa boboboy tidak tayang lagi di MNCTV padahal udah capek capek beli alat untuk mendapatkan siaran mnctv Tolong tayangin lagi di MNCTV dong pliss😭😭😭', 'BoBoiBoy galaxy also pls..........🙏🙏', 'Respect sir,\n Please telecast BoBoiBoy in hungama, we are love that cartoon please I kindly request you \n           Thank you \nYours faithfully\nBoBoiBoy fan', 'Kenapa tak guna tanah liat warna hitam je... Kan senang tak payah colour', 'Power wash simulator DLC leaked /eyyy', 'Wow this is so cool🔥']"
895,W3ALY4OilWI,"['Aku harap akn ada mechamato the movie 2.lepastu baru fokuskan ke boboiboy', 'Untuk Monsta bagaimana cara nonton di hp', 'Wah 🤩🤩👍👏', 'mec)', 'Bila mechamato movie latang', 'Sampai sekarang pun saya masih suka mechamato', 'auyayaywwtg😭😭😭', 'Saya dah beli tiket wayang mechamato adik saya suka tengok cerita BoBoiBoy _ mechamato  papa pipi jugak😚😚🥰🥰', 'Mechamato movie 2 ada tak', '💗💗💗💗💗💗❤️']"
896,eIgWSCNfQ8A,"['Wah. Tiba giliran ayahnya pula 🥰👍', 'Ibunya pula la😁', 'I want BoBoiBoy galaxy in Hindi', 'Boboiboy mechamato 😖😖😖🥴😎🤩🤩🤩🤩', 'boiboiboy Amto', 'Rzgs😍drag', 'Motor motto', 'Yang dah tengok ✨\n👇🏻', 'Ada tak terfikir nak buat handphone MechaBot', 'rgyfhdjdnhjd🤗✨😻💖❤️']"
897,gWhR-wVSfVo,"['Monsta harap harap jadi nombor satu dalam Malaysia', 'Netflix oct 1 tu yang siri animasi atau movie?', 'wei monsta saja nak tanya mechamato movie nanti ada tayang kat netflix tak ke yg oct 1 tu yg movie? (tolong respon ye)', 'Saya suka cerita ini', 'Bets', 'Hu ht', 'AISYAH', ""doesn't mechamato and boboiboy have new season"", 'salam dari indo', 'Monsta ni sekali buat animasi memang kau2 lah']"
898,DdktDr9RcYQ,"['Ganteng banget Boboiboy Sopannn😭💐', 'Kalo kek gini\nPamer nama nya aku orang miskin tapi aku suka nonton vidio boboy yang lama buat beli komik aja susah buat nyari uang', 'Mtas', 'I wish I could understand', 'Mechabot mirip gatchmon 🔍 🐱👍', 'Kenapa tak buat boboiboy galaxy s2 di animation', 'Zahra bila boboiboy musim 3 nak keluar??? Saya dah tak saba niii', 'Sedang menunggu animasi boboiboy galaxy S2🥺', 'Mengarut. BoBoiBoy punyalah laju orang jahat yang tiada kuasa laju pun boleh gerak lagi laju.', 'Ta sabar nunggu Boboiboy muvie 3 lah']"
899,bYuKbIQdn38,"['😁😍👍👍👍👍👍', ""What's the point of this 😂"", 'Ada sorang ni suruh Monsta buka komen setiap video. Tapi bila Monsta dah buka komen, dia komen buruk pulak. Kalau mcm tu, lebih baik tutup je komen, Monsta', 'pffft', '😍😍']"
900,UXtL7nSUZz0,"['Haha.... boleh cat dinding sama2', 'Merdeka 😄🇲🇾', 'Pipi boleh jadi raja💯💐🤩🤯', 'Boleh ke Portugal pulangnya ke Argentina puas loh hah 😡🤬', 'Merdeka indonsia', 'Merdeka adalah negara yang hidup tampa di jajah negara lain dan negara yang di akui oleh negara lain atau PBB negara lain seperti Indonesia dijajah belanda Kekaisaran Jepang sama juga malaysia dijajah Kekaisaran Jepang dan Ingris', 'Perasaan merdekanya 17 Agustus dah lewat\n\n\n\n\n\n\n\n\n\n\n\nHehe canda ini cuma jokes ya', 'MERDEKA MAKSUD ADALAH NEGARA BEBAS JAJAHAN!!!', '🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨', '31agustus1957']"
901,MHBV-DNOci4,"['Susahlah😅', 'Eh ok je', 'Susah nye', 'Comelnya pipi', 'laju nya sy tk blh laaaa', 'Senang je apa yang terbelitnye', 'Sya tk nk cuba', 'Boleh', 'Yay berjaya yang berjaya jugak like di bawah ini 👇', 'yes']"
902,KPZrntdVKKU,"['Yang.  Rajin. Pipi. ❤. Nurun.   Ama.  Papa.  Kamu.  Jangaan❤. Nalkal', '❤😊', 'Kesia papa pipi sakit sikeh2 😨😭😭😭', '🥲🥲🥲🥲🥲🥲😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'Comel sangat comel sangat!!!!!', '🥰🥰🥰🥰🥰🥰', 'Kesian papa', '😭😭😭😭😭😭😭😭😭😭', 'Bila balik baru habis hujan 🗿 laahhhhh🗿🗿🗿', 'Papa Zola baiknya yg sayang papa dan mama like y😢']"
903,h_lxYu3uaQU,"['Kuasa beliung kah?', 'imagen animating the whole book series', 'Mohon maap monsta andalan perusahaan besar mohon dong dibuat kan mainan BoBoiBoy nya dipercantik lagi Terima kasih.', 'Saya nak beli dekat 7e dia kata tengah daftar bayaran lah..scan rosak la', 'Haduuh aku je baru isu 1 😂😂', 'Ayolah Boboiboy movie 3 rilis', 'Isu 20 dah keluar saya dah baca habis dan boboiboy solar gabung taufan jadi boboiboy sopan', 'Kak kenape masa boboiboy blaze dan ice hampir keluar tahap3 fang dan roktaroka menhalang', 'Akak tu macam Dari mtas je', '0:00\n*BGM:* AKU AKAN TAMATKAN SEMUA NI']"
904,z3ZvtH-7LaA,"['😂😂😂', '😂', '🤣🤣😂', 'hahhahaha', 'Hwerf', 'hahahaha']"
905,tEJAv8r7qEE,"['😂😂😂😂😂', 'Rtyuuqwquseuapujyruwdtrfygtglkojppukikaqayshhsghdsyhqdoopslsskskksksjkbxvzxhc jdjdjbmsikwml jjswnixiekeikwosjn skoksisis      ndjjsusnsjsjjs jsjsjsjsisms ususususu     BSHSHSUNES kos jsjsksks', 'Jssbsish❤', 'Papa Zola : hek eleh cakap je lah nak sekali', 'Best la papa pipi nii!! Next video pls', '😂😂😂😂😂😂😂😂', '🤣🤣🤣🤣🤣🤣🤣🤣', 'Mama Zola is so eat mi segere is so much funny 😂🤣😜😅 she is so eating that mi she loves that mi segere so much I love 💕😘😚', '🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😍😍😍😍😍😍😍😍🤣😍😍😍😍😍😍😍😍😍😍😍😍😍', 'Makan mee kemalangan peliknya😂😂😂']"
906,miLMnNQUKu4,"['Boboiboy is awesome! 💫', 'Terbaek', 'Salam dari indonesia', 'Terbaikkkkkkkkkk', 'TERBAIKKKKK', 'Road to 10M Monsta!', 'Best la', 'Terbaik lah monsta salam dari indonesia juga', 'Terbaik 👍👍👍👍👍👍👍👍👍👍👍', 'Terbaikk betul lah🌪️🌊🌪️🌀🌬️🌬️🦈🐬🐋🐳🐟☁️💧🌧️🌦️☁️🌩️⛈️🌨️⛅🌥️🌦️']"
907,_JMYuzwsBYM,"['Agogo?🗿', 'saya dah beli', '😍', 'I like Issue 20', 'Tayang lah kat tv cam dulu sya x uang nak beli komik tu semoga ada kat tv dari episode 1 sampai akhir 😞😞', 'Apa akan jadi kalau BoBoiBoy blazer dan BoBoiBoy ice bergaduh?', 'BOBOIBOY Returns IN INDIA', 'BOBOIBOY Returns IN INDIA', 'haish kena scam ingt kan pyro rupanya nova dulu ada kad coki2 dh keluar nama pyro', ""i'm support 10m""]"
908,ra6t6tHzfSY,"['😂🤣👍🤣', '😑😑', 'Habislah kalau kena marah nanti 😂', 'he in backroom', '😂😂😂😂🚅🚅😂🤣🤣🤣🤣🤣', '😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣', 'Adu', 'Hahaha😂😂😂.... Papa Zola otw mandi mama zila tunggu lah kat mall tu sampai malam kesian dia', '🤣🤣', 'Papa papa uo']"
909,5vj8tpnzVJ0,"['Abg ni mmg pandai review card la naik kn la gaji dia sikit', 'kota deramans', 'beli 10', 'Terbaik', 'Buatlah kad mechmato', 'Buatlah kad mechmato', 'Waw 😀😀😀😀😀😀😁😁semoge monsta sukaes dan buat kad baru dan comik atau pun filim', 'Kok tidak ada Boboiboy Listrik?', 'Salam dari Indonesia', 'I love you Boboiboy 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘']"
910,HCzEtYXWHWE,"['ahahahahah rinduuu boboiboy tayang lah', 'e Boboiboy muvibtiga kenape tedepalr ye', '4:14 itu mainan dia dapet dari mainan ada yg jual', '3:25 gimana mau baca gw gk ada duit kalo minta org tua malah marah-marah', 'Susahke buat boboiboy ni', 'Kk kok gk aploud boboiboy', 'Alhamdulillah ada lagi react video salam from indo  :)', 'saye suke bobiiboy', 'saye baru tau lah', 'Nizam Bhai we need Boboiboy galaxy Muslim 2 animation \nWe are die hard fan of you']"
911,CCLJngwh8e4,"['Aww suara Ayumu, pandai pilih VA 🥰', 'メカアマトとても素敵なアニメーションです！！', 'NinjaMerah Telah melarikan diri di penjara dan mechamato ingin mendapatkan NinjMerah kembali ke penjara\n( I have no idea why Ninjamerah in Japan)', 'Wahh.. Tahniah monsta👏🏻', 'Hi mosata', 'Fakta: va bahasa jepun di mechabot adalah sama dengan va venti genshin impact', 'Bangga sia rasa terus maju monsta!!!', 'Imagine it if Mechabot mechanize with Gundam.. What it could be?', '😯😯', 'Tolonglah aku pun nak dengar series Jepun tolong buat alih suara Sebab macam tengok anime 😁']"
912,0jFE9DUI9FY,"['Wah. Comelnya 😍😻', 'Dhekfkur1😭🌹❤️lfifjeigjzig', 'Tadekkemekematoiskerim', '😍😍😍😍😍😍😍😍', 'Uishhh tengok sedappp', 'Dekat mana tu🙂🙂', 'Ade tak boboyon hahhaa', 'beli kat mana tu', 'Wow', 'Kenapa mahal saya tak ada duit']"
913,__Bh10pdAXA,"['Jangan hapus papa Zola😭saya pasti byk yg suka', 'Terbaik lah!😍', 'aku mau belu tapi takut mama ku marah soalnya bajunya gatau dah🤩💘', 'Baju yg ada gambar kapten kaizo dan fang ada tak? 😍', 'Salam dari indonesia', 'Merchadising & Event', 'Salam dari indonesia alimosta  aku nunggu filem boboiboy nya ;-)', 'macam mana nak belli', 'Comelnyaaaaaaa🤩', 'Saya bagi  10 binatang']"
914,b3By_wD_yfg,"['saya harap masing-masing tahap 3 ni ada masing-masing ost-nya. seperti beliung, karna saya sangat suka setiap ost bbb🙏 hehe', 'Ost Ini Ads Gaya Gaya Vibe Naruto Terus Juga Banyak Banget Kesamaan Boboiboy Dan Nsruto Juga Tapi Kalo Disebutin 1 1 Ya Susah 😅', 'saya dan beli', 'bila isu 25 muncul', 'cool', 'I suggest using the headset so that the cruel side and battle can be seen clearly: D', 'ost ni ada gaya2 vibe naruto.. boboiboy ni ada potensi nak jadi gempak tapi tulah jalan cerita boboiboy kebudakan sangat agak kurang nak layan boboiboy harap monsta boleh reboot untuk jadi lebih matang.. tengok mechamato movie nampak lebih matang dari boboiboy punya movie dan series2 boboiboy sebelum ni', 'I CAN FEEL THE VIBE OF THE FIGHT', 'Paling suka sama soundtrack Arc Windara 🌪️ meskipun yg soundtrack Arc Gurlatan ⚡ juga nggak kalah keren 🤩🥰', '😍😍😍soundtrack ni so cool... ada part yang give off ""lembut tapi tegas"" vibe']"
915,6lEO6Amw6gg,"['main dengan mulut melayu ni susah betul nak menyebutnya..elok american english atau japan je senang la jugak nk nyanyi cara sebut pon lebih kurang jugak', 'I wonder who sing this Korea version', 'Macam ada dengar ""neraka"" jer tacod saya.🙈', 'This show needs Polish dubbing and be Aired in Poland', 'Sape buat lagu utk animasi ni memang TERBAIKKK. Done set ringtone!!', '😅😅', 'Tunggu komen Korea nak juga tau reaksi mereka.. tp hampir smua komen dari Malaysia la plak', 'Mantap 😎👍', 'Kenapa tak de indonesia opening di lagu ni', 'epic']"
916,UTfupX6Zuzs,"['Assalamualaikum monsta , boleh tak buat BoBoiBoy galaxy card ,pek baharu , saya cadangkan pek pahlawan', 'Buat lagi buat apa itu?', 'Teruk mat aq tgk mechamato ,lypsinc english,dub malay,😪😪', 'Boboiboy movis 2 muism 2? Pengemar nya menungu nih :v', 'Sikiiiiiiit lagi nk cecah 10 juta subscibe semoga berjaya MONSTA ANIMATION 🤩🤩🤩', '😎 keren kali', 'Ajib 👍🏻', 'Assalamualaikum And Hi there, Team Monsta. Awesome 👍 New Video.', 'Aku nak tau itu yg buat dr kmrn sapa ya? Korang tau tak?', 'Monsta bikin dong film boboiboy movie 2']"
917,k5CeqhhCs1s,"['Mechabot 🤣👍', 'Spreading into a lot of countries', 'Omg sakitnya mechabot tuu🤣😆', ""That's gotta hurt, Mechabot."", 'Love for you > ❤❤❤', 'I am very excited for mechamato but when it will come in India in all languages please show this series in India in all languages like Hindi , English please love from India 😁♥♥♥♥♥😁', '헤', '0:15 나온 로봇들의 이름을 알려주세요', 'Sukses selalu monsta dan boboiboy', 'Poor mechabot']"
918,Lj-ZAPfMjPQ,"['I am very excited for mechamato but when it will come in India in all languages please show this series in India in all languages like Hindi , English please love from india 😁♥♥♥♥♥😁', 'Boboiboy Movie 3? Was waiting for this one!!!😅', '0:08에 나온 로봇의 이름은 무엇인가요?', 'Malaysia loser', 'monsta buat boboiboy galaxy card pek baharu', 'Ini fillmnya pas tgl 2 desember tayang dimana?', 'Kenapa monsta Ada banyak video pelik odbods Beyblade tobot kenapa ?', '😃 well time to watch Cartoon Network now', 'I am very excited tomorrow', 'Anaknya jalan jalan satu galaxy, bapaknya jalan jalan seluruh negara waww']"
919,tQM-zC-XW7I,"['Dude,carbros head deisgn look like a beetle!!!!', 'ในที่สุดก็เข้าNFแล้ว รอดูเดอะมูฟวี่ในโรง><', 'Monsta setup la satu studio dekat Bangladesh. Ramai peminat tu.', 'ของเยอะๆหน่อยนะคะหาดูไม่ได้เลย', 'I am very excited for mechamato but when it will come in India in all languages please show this series in India in all languages like Hindi , English please love from india 😁♥♥♥♥♥😁', '👍👍👍🤝', 'Salam dari binjai hua hu ahu a', '0:03 나온 로봇의 이름 무엇인가요?', 'Mechatoktok 🗿🗿👍', 'Please upload mechamato di sini :) CN susah']"
920,qzcX7FCRi6o,"['Ayam indo nick', 'I,m. Here.  Monsta', 'Jika mechamato nyasar di jakarta', 'Indonesia disini dari Sulawesi Tengah kota palu', 'Tugu Jogja', 'Halo guys🗿', 'Ada bsd', ""saya salfok judulnya 'mana suaranya' auto bilang 'ini suaraku mulut kiri suaraku mulut kanan suaraku cakap cakaaaaap, roaaaaaaaawr!!'"", 'Yeay Mechamato Sekarang Ada Diindonesia Tayang Di MNCTV😊❤', 'Saya hadir']"
921,2Hv7ceIJlhs,"[""Wait did sejuku's belly opened???!!!"", 'Melaka hadirr', 'Weekends on cartoon network asia', 'Vidiyo nya bagus', 'I am very excited for mechamato but when it will come in India in all languages please show this series in India in all languages like Hindi , English please love from india 😁♥♥♥♥♥😁', 'Bhbn.,lo', 'kalau ada salji betul betul kan best', 'Hmm lagi best boboiboy atau mechamoto?', '@monsta why did you make this mechamato is in english', 'katenye hari   sabtu mechamato  keluar  tapi  tak keluar pun😭☹']"
922,X8mGOi3kYCc,"['Buat lah lagi 🥺🥺', 'Akak, aku nak jumpa dengan BoBoiBoy:) \nTp saya tinggal kak Indonesia:)', 'SAKIT TEKAK DAN PIPI AKU MASA TENGOK YANG TAPOPS MEMBER REACTION TU, LAGI2 KAIZO DAN LAKSAMANA TARUNG HAHAHA', 'LMAO That parking lot and Adudu phone casing were hilarious', '5:24', 'Memenya  lucu lucu sampe saya juga ketawa tawa sendiri 😂😂😂😂', 'I GIGGLED AT THE ADU DU PHONE CASE 💀', 'aku tercekik sebab ketawa kuat sangat tolong aku takleh bernafas\nedit: aku ok dah', 'Monsta can you react boboiboy funny comic', 'Reaction BoBoiBoy animation meme boleh?']"
923,tHzSzUeJmOE,"['What would you like us to REACT next? #MONSTAREACT', 'Cover your aurat 🥰', 'tngok MechaEun pulakk !!', '2:34', 'Indonesia dan Malaysia bukan teman menjadi musuhan', 'permisi Monsta,collab lah dengan tsuburaya 🗿🗿', 'Maaf zahir batin ya semua dan abang semoga Allah merahmati kita mantap', 'Monsta should react to ariieya senpie low budget opening😂', '10k', '10k']"
924,nARo1Grg1Bc,"['Korang rasa KuPuteri ni baik ataupun jahat?', 'Wah bagus banget aku beli dan koleksi semua isu tinggal isu 17', 'Saya lebih suka komik', '😲 hebat kuputeri', 'Siapa kuputri tu', 'Boleh la buat Wallpaper untuk semua pengguna asal kuasa Elemental... Kuputeri cantik 😍😢', 'Can you please tell in englis or hindi I still learning Malaysian language', 'Kenapa gak ada komik internet nya😭', 'Aku nk tgk Kapten Kaizo...😭', 'Bikin animasi boboiboy galaxy s2 plis monstaa']"
925,2siwg9LEpTI,"['Terbaik!', 'bilakah aplikasi komik monsta tersedia', 'bang kenapa cerita beyblade dibuang kan padahal aku masih Suka denagen Kita beyblade 😒🥺🥲😠', 'Bila nk tngok boboiboy season 3 macm movie sama gak trailer, sebb nk tngk boboiboy besar sampai sekrg bru best tpi bosan kalo boboiboy ending di ep24 lawan ngan pirate armanda🤣', 'Ya', 'Hinds  lengus kaha nahi bul sakta bilog..', 'Monsta boleh saya buat character boboiboy di gacha club', 'Asal korang buang papa zola dalam kartun BoBoiBoy tak syok ah tak ada papa zola', 'Knpa gk d buat animasi lagi?', 'Isu 3 6 9 dan 11 best']"
